sl_style,sl_localisation,sl_nb_chambre,sl_taille,sl_prix,sl_paragraphe,sl_salle_d_eau,sl_salle_de_bain,sl_toilette,sl_annee,sl_etage,sl_hauteur,sl_ascenseur,sl_vue,sl_cave,sl_parking,sl_chemine,sl_exposition,sl_balcon,sl_terrasse,sl_gardien,sl_travaux,sl_neuf,sl_parquet,sl_cuisine,sl_vis_a_vis,sl_jardin,sl_piscine,sl_nb_piece
Appartement,Quartier Muette Nord,2 chambres,66m²,770 000 €,"Paris 16 - Au coeur du village de Passy - 2 chambres - Dernier étage En plein coeur du village de Passy, un appartement coup de coeur de 3 pièces en duplex de 66 m² - dont 48 m² carrez - au 5ème et dernier étage avec ascenseur dans un immeuble de la fin du XIX siècle. Cet appartement comprend, au premier niveau, une entrée, un séjour d'environ 28 m², une chambre avec des rangements, une cuisine aménagée et équipée et un WC indépendant. Au deuxième niveau, une chambre avec rangements et une salle de bains. Une cave complète ce bien de qualité.",Non reference,1 Salle de bain,1 Toilette,Non reference,Au 5ème étage,Bâtiment de 5 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Auteuil Sud,1 chambre,40m²,475 000 €,"Proprioo, l'agence nouvelle génération, vous propose à la vente cet appartement de 2 pièces de 39.9 m² localisé rue Chapu, dans le 16e arrondissement de Paris.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1910,Au 1er étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Nord-Est,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Non reference,Cuisine équipée,Non reference,Non reference,Non reference,2 pièces
Appartement,,3 chambres,153m²,2 130 000 €,"Galliera-Marceau. A la limite du Triangle d'or. Immeuble pierre de taille de bon standing, appartement de 153,36 m² au 3ème étage ascenseur. Entrée, beau double séjour de 43,45 m² donnant sur un balcon. Jolie vue sur un Hôtel Particulier et une partie de la Tour Eiffel. 2 chambres dont une grande suite parentale (3 chambres à l'origine). Une cuisine dînatoire. Une salle de bains et une salle de douche. 2 WC. Parquet, moulures, cheminées. 1 cave. Visites'expresses'possibles 7J/7,(honoraires.acq.inclus 4,50 % - 31l ots-pas de procédure en cours-prévision charges annuelle: 5200 € /an). DPE: D-D groupe Royalimmo Réf. Annonce: 1_53.",1 Salle d'eau,1 Salle de bain,2 Toilettes,Non reference,Au 3ème étage,Bâtiment de 3 étages,Ascenseur,Vue,Cave,Non reference,Non reference,Non reference,1 Balcon,Non reference,Non reference,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,5 pièces
Appartement,,1 chambre,69m²,867 000 €,"Immeuble des années 50, appartement de 3 PP avec un plan en étoile de 69,50 m² au 3ème étage ascenseur. Entrée, double séjour avec une vue dégagée. Une chambre sur cour. Une Cuisine. WC séparé. Cet appartement est facilement configurable en 2 chambres. Parquet. Double exposition. Clair et lumineux. Une cave. Visites'expresses'possibles 7J/7,(honoraires.acq.inclus 3,96 % - 190 lots-pas de procédure en cours-prévision charges annuelle: 3504 € /an). DPE: Vierge groupe Royalimmo Réf. Annonce: 1_52.",Non reference,1 Salle de bain,1 Toilette,Non reference,Au 3ème étage,Bâtiment de 3 étages,Ascenseur,Vue,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,3 pièces
Maison / Villa,Quartier Porte Dauphine,4 chambres,245m²,4 850 000 €,"Dans une voie Privée, sécurisée,",2 Salles d'eau,3 Salles de bain,4 Toilettes,Année de construction 1877,Non reference,Non reference,Non reference,Non reference,20m² Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,10 pièces
Appartement,Quartier Porte Dauphine,2 chambres,148m²,3 620 000 €,"Paris 16ème – Avenue Foch. Dans un bel immeuble Art Déco de grand standing, penthouse, seul à l'étage de 148 m² entouré de balcons-terrasses sur plusieurs niveaux d'environ 76m². Il se compose d'un séjour ouvrant sur une terrasse de plain-pied, d'une salle à manger, d'une cuisine, d'un bureau et de deux suites. La terrasse offre une vue imprenable sur Paris et ses monuments. Une cave et un box complètent à ce bien. Paris Ouest Sotheby's International Realty.",Non reference,2 Salles de bain,2 Toilettes,Année de construction 1930,Au 9ème étage,Bâtiment de 9 étages,Ascenseur,Vue,Cave,1 Parking,Non reference,Non reference,Non reference,3 Terrasses,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,5 pièces
Appartement,Quartier Auteuil Sud,35m²,12 143 € / m²,425 000 €,"Proche rue d'Auteuil, Métro Michel Ange Auteuil, au 5ème étage d'un immeuble de 1975 avec digicode, ascenseur et gardien, studio meublé de bon de standing, calme, clair, offrant une vue dégagée sur jardin, comprenant cuisine américaine équipée, séjour, parquet, TV LCD, coin nuit, dressing, salle de bains avec WC, eau chaude et chauffage collectifs. Bien soumis au statut d'une copropriété de 324 lots. En l'absence de données de consommation énergétique fiables transmises par le syndic Loiselet et Daigremont, le DPE est laissé vierge par le diagnostiqueur. Quote part des charges annuelles prévisionnelles: 1850 euros (154 euros/mois eau chaude et chauffage inclus). Prix honoraires inclus: 425.000 euros. Les honoraires à la charge de l'acquéreur correspondent à 3.65 % du prix net vendeur de 410.000 euros inscrit au mandat. Plus de détails, photos HD et visites virtuelles à 360 + disponibles sur le site de l'Agence.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1975,Au 5ème étage,Non reference,Ascenseur,Vue,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine américaine équipée,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Chaillot,"19,62m²",12 232 € / m²,240 000 €,"ÉTOILE / Efficity l'agence qui estime votre bien vous propose Dans Immeuble en pierre de taille 1 Studio, situées au 6ème étage sans ascenseur, refait avec jolie cuisine bien équipée, lave-linge, une salle de douche et un WC sanibroyeur. Parquet au sol. Emplacement idéal, Métro Kléber ou Charles de gaulles Étoiles, lumineux, beaux volumes. Proche des Champs Élysées, des commerces et des transports. Bon état. Idéal pour investissement ou charmant Pied-à-Terre A SAISIR",1 Salle d'eau,1 Salle de bain,1 Toilette,Année de construction 1870,Au 6ème étage,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Muette Nord,3 chambres,196m²,2 500 000 €,"Appartement de 196 m² / Jardin du Ranelagh Adresse parisienne très prisée et proche du jardin du Ranelagh pour cet appartement exceptionnel de 196 m² en état parfaitement neuf suite à une rénovation récente à la fois chic, classique et parfaitement exécutée avec des matériaux soignés et de qualités. Immeuble de très bon standing avec gardien, interphone et ascenseur. Excellente distribution pour cet appartement de trois vrais chambres: grande entrée avec grand vestiaire/dressing et un toilette indépendant pour invités. Cette entrée dessert un très grand et très clair double séjour avec salle manger ainsi qu'un espace bureau bibliothèque qui donne sur un jardin depuis le balcon avec une vue Tour Eiffel. Depuis l'entrée également une très belle cuisine dînatoire neuve et parfaitement équipée. L'entrée dessert enfin, les espaces nuit parfaitement agencés: une salle de bains (avec toilettes) deux grandes chambres avec placards sur mesure, enfin une suite parentale comprenant sa grande salle de douche avec son dressing. Coup de coeur assuré pour ce véritable havre de paix à la distribution et décoration impeccable avec de très nombreux rangements. Honoraires à la charge du vendeur Réf. Annonce: 3271697.",1 Salle d'eau,1 Salle de bain,3 Toilettes,Année de construction 1950,Au 1er étage,Bâtiment de 4 étages,Ascenseur,Vue,Cave,Non reference,Non reference,Non reference,10m² Balcon,Non reference,Non reference,Non reference,Refait à neuf,Parquet,Cuisine séparée équipée,Non reference,Non reference,Non reference,6 pièces
Maison / Villa,Quartier Porte Dauphine,4 chambres,245m²,4 850 000 €,"Dans une voie Privée, sécurisée,",2 Salles d'eau,3 Salles de bain,4 Toilettes,Année de construction 1877,Non reference,Non reference,Non reference,Non reference,20m² Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,10 pièces
Appartement,Quartier Porte Dauphine,1 chambre,"64,53m²",1 070 000 €,"Appartement 2 pièces EXCLUSIVITÉ. Beau 2 pièces d'une superficie de 64 m² situé sur l'avenue Foch,",Non reference,1 Salle de bain,2 Toilettes,Année de construction 1975,Au 4ème étage,Bâtiment de 7 étages,Ascenseur,Vue,Cave,1 Parking,Non reference,Orientation Sud-Ouest,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,Quartier Muette Nord,1 chambre,"51,39m²",725 000 €,"CŒUR DE PASSY. HAMEAU NICOLO. Dans une charmante voie privée et sécurisée, nous vous proposons un appartement en excellent état composé d'une entrée, un double séjour, une cuisine contemporaine entièrement équipée, une chambre avec dressing, une salle de bains, toilettes séparées. Cet appartement très clair et ensoleillé. Emplacement idéal, au coeur de Passy, proche des transports, commerces et écoles de renom. Parfait investissement. Possibilité de parking.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1880,Au 1er étage,Bâtiment de 2 étages,Non reference,Non reference,Non reference,Non reference,Non reference,Orientation Sud-Ouest,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,2 pièces
Appartement,Quartier Muette Nord,1 chambre,65m²,770 000 €,"PASSY/TROCADERO - Immeuble récent de standing, 4ème étage desservi par ascenseur, appartement en parfait état bénéficiant d'un bel ensoleillement l'après-midi. Idéal pour un pied à terre parisien doté de très belles prestations. Accès direct à une vaste pièce de réception, cuisine aménagée et équipée ouverte sur le séjour, chambre, salle de bains et dressing, toilettes séparées. Pas de cave.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1970,Au 4ème étage,Non reference,Ascenseur,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Refait à neuf,Non reference,Non reference,Non reference,Non reference,Non reference,2 pièces
Appartement,Quartier Auteuil Sud,3 chambres,119m²,1 401 000 €,"Boulevard Murat 75016 Paris. Magnifique cinq pièces (119M²), avec parquet et cheminée. Comprenant: une galerie d'entrée, un double séjour orienté pleine ouest, une cuisine indépendante aménagée, un WC indépendant, un couloir, une salle de bain avec un deuxième WC, trois chambres (dont une avec une deuxième salle de bain, donnant sur une très jolie cour dégagée), les trois chambres sont exposé plein nord mais elles sont très claires. Au 4ème étage (avec ascenseur et gardien). Honoraires: 2% TTC à la charge de l'acquéreur.",Non reference,2 Salles de bain,2 Toilettes,Année de construction 1914,Au 4ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,7m² Cave,Non reference,Non reference,Orientation Nord-Ouest,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée équipée,Non reference,Non reference,Non reference,5 pièces
Appartement,Quartier Auteuil Nord,3 chambres,105m²,1 295 000 €,"Appartement à vendre SUCHET/RAFFET Dans une petite copropriété, seul à l'étage, un appartement traversant, comprenant: un double living avec terrasse, vue dégagée, cuisine dînatoire, 3 chambres sur jardin au calme, dont une avec balcon, une avec un lavabo et une douche, une salle de bains avec baignoire jacuzzi, WC séparé, rangements, cave et gardien. Bon état général, décoré avec des matériaux nobles. Bénéficie d'une double exposition, Nord Ouest/Sud Est. Une cave complète ce bien. Gardien. Copropriété de 8 lots (Pas de procédure en cours). Charges annuelles: 6500.00 euros.",1 Salle d'eau,1 Salle de bain,1 Toilette,Année de construction 1957,Au 4ème étage,Bâtiment de 8 étages,Ascenseur,Vue,Cave,Non reference,Non reference,Non reference,1 Balcon,1 Terrasse,Gardien,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,4 pièces
Appartement,Quartier Auteuil Sud,2 chambres,78m²,830 000 €,"Exclusivité. Paris 16ème - Exelmans. Dans un immeuble récent de bon standing avec gardien, nous vous proposons au 6ème étage avec ascenseur un appartement 3 pièces de 78m² avec balcon filant de 11m² exposé Sud. Il se compose comme suit, spacieuse entrée donnant sur le séjour, cuisine séparée avec buanderie (possibilité de l'ouvrir), 2 belles chambres et une salle de bains. Appartement offrant une très belle vue dégagée et une superbe luminosité. Une cave complète ce bien. Possibilité d'acquérir en supplément un double box en dans l'immeuble ainsi qu'un studio au 1er étage. Emplacement recherché.Paris Ouest Sotheby's International Realty, la référence de l'immobilier de prestige à Paris 16ème.",Non reference,1 Salle de bain,Non reference,Année de construction 1950,Au 6ème étage,Non reference,Ascenseur,Vue,Cave,Non reference,Non reference,Non reference,11m² Balcon,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
